32.1667 44.833 18.043 1.1 93 1 22 17 1992-03-22T16:00 Cruise:WOD05_UA000032
32.1667 45.000 18.038 1.1 93 1 22 15 1992-03-22T14:07 Cruise:WOD05_UA000032
32.1833 43.750 18.48 1.1 92 1 01 5 1991-03-01T04:10 Cruise:WOD05_SU019009
32.1833 44.000 18.28 1.1 92 1 01 4 1991-03-01T02:34 Cruise:WOD05_SU019009
32.1833 44.250 18.22 1.1 92 1 01 2 1991-03-01T00:40 Cruise:WOD05_SU019009
32.1833 44.500 18.0267 1.1 92 1 22 8 1991-03-22T07:01 Cruise:WOD05_SU019009
32.2000 43.517 18.37 1.1 92 1 04 8 1991-03-04T07:25 Cruise:WOD05_SU019009
32.2163 44.000 18 1.1 93 1 23 2 1992-03-23T01:24 Cruise:WOD05_UA000032
32.2333 43.833 18.309 1.1 89 1 14 5 1988-03-14T04:19 Cruise:WOD05_UA000011
32.2333 43.883 18.26 1.1 89 1 13 8 1988-03-13T06:49 Cruise:WOD05_UA000011
32.2417 44.167 18.313 1.1 86 1 08 4 1985-03-08T03:10 Cruise:WOD05_UA000002
32.2500 41.833 18.1171 1.1 96 1 31 12 1995-03-31T11:30 Cruise:WOD05_TR000036
32.2500 42.167 18.2879 1.1 96 1 31 16 1995-03-31T15:19 Cruise:WOD05_TR000036
32.2500 42.167 18.309 1.1 86 1 14 9 1985-03-14T08:10 Cruise:WOD05_UA000002
32.2500 42.500 18.288 1.1 86 1 14 12 1985-03-14T11:07 Cruise:WOD05_UA000002
32.2500 42.500 18.4182 1.1 96 1 31 18 1995-03-31T17:00 Cruise:WOD05_TR000036
32.2500 42.833 18.277 1.1 86 1 14 16 1985-03-14T14:34 Cruise:WOD05_UA000002
32.2500 43.167 18.304 1.1 86 1 09 5 1985-03-09T04:07 Cruise:WOD05_UA000002
32.2500 43.333 18.451 1.1 89 1 11 17 1988-03-11T16:30 Cruise:WOD05_UA000011
32.2500 43.500 18.12 1.1 89 1 24 11 1988-03-24T10:30 Cruise:WOD05_UA000011
32.2500 43.500 18.31 1.1 89 1 09 10 1988-03-09T08:45 Cruise:WOD05_UA000011
32.2500 43.500 18.331 1.1 86 1 07 20 1985-03-07T19:06 Cruise:WOD05_UA000002
32.2500 43.500 18.3795 1.1 96 1 31 2 1995-03-31T00:58 Cruise:WOD05_UA000041
32.2500 43.500 18.4031 1.1 96 1 31 3 1995-03-31T01:40 Cruise:WOD05_UA000041
32.2500 43.500 18.44 1.1 89 1 21 5 1988-03-21T04:30 Cruise:WOD05_UA000011
32.2500 43.832 18.58 1.1 89 1 20 20 1988-03-20T19:30 Cruise:WOD05_UA000011
32.2500 43.833 18.2175 1.1 96 1 31 5 1995-03-31T04:21 Cruise:WOD05_UA000041
32.2500 43.833 18.241 1.1 86 1 07 25 1985-03-07T23:37 Cruise:WOD05_UA000002
32.2500 43.833 18.264 1.1 89 1 14 22 1988-03-14T21:30 Cruise:WOD05_UA000011
32.2500 43.833 18.381 1.1 89 1 26 12 1988-03-26T10:40 Cruise:WOD05_UA000011
32.2500 43.833 18.387 1.1 89 1 08 20 1988-03-08T19:30 Cruise:WOD05_UA000011
32.2500 44.167 18.11 1.1 89 1 24 8 1988-03-24T07:30 Cruise:WOD05_UA000011
32.2500 44.167 18.1399 1.1 96 1 31 8 1995-03-31T07:25 Cruise:WOD05_UA000041
32.2500 44.167 18.23 1.1 89 1 07 23 1988-03-07T22:00 Cruise:WOD05_UA000011
32.2500 44.500 18.037 1.1 89 1 24 11 1988-03-24T10:30 Cruise:WOD05_UA000011
32.2500 44.500 18.093 1.1 89 1 06 19 1988-03-06T17:46 Cruise:WOD05_UA000011
32.2500 44.500 18.146 1.1 86 1 08 8 1985-03-08T06:31 Cruise:WOD05_UA000002
32.5167 45.000 18.0899 1.1 93 1 23 24 1992-03-23T22:52 Cruise:WOD05_UA000032
32.5333 44.000 18.162 1.1 93 1 23 8 1992-03-23T06:34 Cruise:WOD05_UA000032
32.5333 44.167 18.053 1.1 93 1 23 9 1992-03-23T08:30 Cruise:WOD05_UA000032
32.5333 44.333 18.017 1.1 93 1 23 16 1992-03-23T15:27 Cruise:WOD05_UA000032
32.5333 44.500 17.99 1.1 93 1 23 19 1992-03-23T17:31 Cruise:WOD05_UA000032
32.5333 44.667 18.035 1.1 93 1 23 21 1992-03-23T20:13 Cruise:WOD05_UA000032
32.5333 44.833 18.014 1.1 93 1 23 22 1992-03-23T21:25 Cruise:WOD05_UA000032
32.6000 43.500 18.21 1.1 92 1 16 4 1991-03-16T03:30 Cruise:WOD05_SU019009
32.6000 44.250 18.08 1.1 92 1 15 23 1991-03-15T22:04 Cruise:WOD05_SU019009
32.6167 43.283 18.35 1.1 92 1 16 6 1991-03-16T05:07 Cruise:WOD05_SU019009
32.6167 44.000 18.16 1.1 92 1 15 25 1991-03-15T23:55 Cruise:WOD05_SU019009
32.6167 44.500 18.06 1.1 92 1 15 22 1991-03-15T20:31 Cruise:WOD05_SU019009
32.6333 43.750 18.34 1.1 92 1 16 3 1991-03-16T01:40 Cruise:WOD05_SU019009
